GEOID,coverage
13153020108,0.0
13245010802,0.0
13245010801,0.0
13245011100,0.0
13089023315,0.0
13089021411,0.0
13089021416,0.0
13039010604,0.0
13039010202,0.0
13039010303,0.0
13039010405,0.0
13039010304,0.0
13039010603,0.0
13039010404,0.0
13039010406,0.0
13039010407,0.0
13039010305,0.0
13039010201,0.0
13127990000,0.0
13135050311,0.0
13179010402,0.0
13179010302,0.0
13179010301,0.0
13179010401,0.0
13179010504,0.0
13179010503,0.0
13251970402,0.0
13251970401,0.0
13207050301,0.0
13207050102,0.0
13207050200,0.0
13207050302,0.0
13207050101,0.0
13115001706,0.0
13115001301,0.0
13115001302,0.0
13047030701,0.0
13047030306,0.0
13047030502,0.0
13047030702,0.0
13047030501,0.0
13047030403,0.0
13047030404,0.0
13047030305,0.0
13103030306,0.0
13103030309,0.0
13103030307,0.0
13103030308,0.0
13103030206,0.0
13103030205,0.0
13103030207,0.0
13103030208,0.0
13103030404,0.0
13103030403,0.0
13103030209,0.0
13059000401,0.0
13295020503,0.0
13295020903,0.0
13295020701,0.0
13295020702,0.0
13295020102,0.0
13295020101,0.0
13295020504,0.0
13295020505,0.0
13295020904,0.0
13295020506,0.0
13035150102,0.0
13035150201,0.0
13035150202,0.0
13035150101,0.0
13083040103,0.0
13083040104,0.0
13105000502,0.0
13105000501,0.0
13039010100,0.0
13039010302,0.0
13039010500,0.0
13077170309,0.0
13077170308,0.0
13077170310,0.0
13077170307,0.0
13077170408,0.0
13077170102,0.0
13077170702,0.0
13077170701,0.0
13077170604,0.0
13077170101,0.0
13077170407,0.0
13077170606,0.0
13077170607,0.0
13077170605,0.0
13101880100,0.0
13101880200,0.0
13147960402,0.0
13147960503,0.0
13147960103,0.0
13147960102,0.0
13147960101,0.0
13147960501,0.0
13147960502,0.0
13147960401,0.0
13059000402,0.0
13081010202,0.0
13245001602,0.0
13045910301,0.0
13045910105,0.0
13045910106,0.0
13045911202,0.0
13045910709,0.0
13045910707,0.0
13045910706,0.0
13045910504,0.0
13045910202,0.0
13045910201,0.0
13045910302,0.0
13045911201,0.0
13045910705,0.0
13117130413,0.0
13117130414,0.0
13117130512,0.0
13117130511,0.0
13117130411,0.0
13117130412,0.0
13117130415,0.0
13117130614,0.0
13117130615,0.0
13261950200,0.0
13261950400,0.0
13261950100,0.0
13261950500,0.0
13261950300,0.0
13261950700,0.0
13261950600,0.0
13261950800,0.0
13151070120,0.0
13151070408,0.0
13151070207,0.0
13151070211,0.0
13151070209,0.0
13151070407,0.0
13151070315,0.0
13151070212,0.0
13089021906,0.0
13191110101,0.0
13191110202,0.0
13017960502,0.0
13017960501,0.0
13023790302,0.0
13023790301,0.0
13225040103,0.0
13225040104,0.0
13225040105,0.0
13215010608,0.0
13215010801,0.0
13215010607,0.0
13121006601,0.0
13215003301,0.0
13215003302,0.0
13215011200,0.0
13215011500,0.0
13027960301,0.0
13027960302,0.0
13121010108,0.0
13311950205,0.0
13275960300,0.0
13275960800,0.0
13185010604,0.0
13045910503,0.0
13045911101,0.0
13045910203,0.0
13045911001,0.0
13045910704,0.0
13045910708,0.0
13045911002,0.0
13045911102,0.0
13071970901,0.0
13071970902,0.0
13071970602,0.0
13071970703,0.0
13071970704,0.0
13071970601,0.0
13071970302,0.0
13071970102,0.0
13071970101,0.0
13071970301,0.0
13095010701,0.0
13095010702,0.0
13085970103,0.0
13085970204,0.0
13085970206,0.0
13095000101,0.0
13085970102,0.0
13085970205,0.0
13085970203,0.0
13095000102,0.0
13085970101,0.0
13121010508,0.0
13131950502,0.0
13131950401,0.0
13131950402,0.0
13131950501,0.0
13219030402,0.0
13219030104,0.0
13219030101,0.0
13219030102,0.0
13219030201,0.0
13219030202,0.0
13219030103,0.0
13215011400,0.0
13033950101,0.0
13033950102,0.0
13275960900,0.0
13275961100,0.0
13275960200,0.0
13275961000,0.0
13275960400,0.0
13275960100,0.0
13005970201,0.0
13197920100,0.0
13197920200,0.0
13151070316,0.0
13151070412,0.0
13151070116,0.0
13151070411,0.0
13151070507,0.0
13151070506,0.0
13151070508,0.0
13151070314,0.0
13151070115,0.0
13151070323,0.0
13151070410,0.0
13151070505,0.0
13151070503,0.0
13151070504,0.0
13151070118,0.0
13151070117,0.0
13151070121,0.0
13151070126,0.0
13151070409,0.0
13151070124,0.0
13151070119,0.0
13151070208,0.0
13151070317,0.0
13151070324,0.0
13151070318,0.0
13151070213,0.0
13151070216,0.0
13151070206,0.0
13151070210,0.0
13151070312,0.0
13227050601,0.0
13227050202,0.0
13227050201,0.0
13227050101,0.0
13227050102,0.0
13227050602,0.0
13121010601,0.0
13121010603,0.0
13121010604,0.0
13245010206,0.0
13245010908,0.0
13245010602,0.0
13245010208,0.0
13245010515,0.0
13245010514,0.0
13245010207,0.0
13245010907,0.0
13245010205,0.0
13245010109,0.0
13245001604,0.0
13245010601,0.0
13245010714,0.0
13245010713,0.0
13245010108,0.0
13245001603,0.0
13021013607,0.0
13021013412,0.0
13021011001,0.0
13151070128,0.0
13151070214,0.0
13151070320,0.0
13151070215,0.0
13151070122,0.0
13151070125,0.0
13151070313,0.0
13151070325,0.0
13151070123,0.0
13151070322,0.0
13151070321,0.0
13151070127,0.0
13151070319,0.0
13063040639,0.0
13063040629,0.0
13063040309,0.0
13063040418,0.0
13063040420,0.0
13063040310,0.0
13063040424,0.0
13063040427,0.0
13063040537,0.0
13063040538,0.0
13063040635,0.0
13063040628,0.0
13063040633,0.0
13255160800,0.0
13225040200,0.0
13225040301,0.0
13225040302,0.0
13091960302,0.0
13255160900,0.0
13255161100,0.0
13283960200,0.0
13283960100,0.0
13067030331,0.0
13067030332,0.0
13227050500,0.0
13227050300,0.0
13227050400,0.0
13117130613,0.0
13067031001,0.0
13067030322,0.0
13067030319,0.0
13067031101,0.0
13067031110,0.0
13311950207,0.0
13311950301,0.0
13311950302,0.0
13311950206,0.0
13311950101,0.0
13311950204,0.0
13311950102,0.0
13115000800,0.0
13115000700,0.0
13115001800,0.0
13115000600,0.0
13115000100,0.0
13115000300,0.0
13115002000,0.0
13115001400,0.0
13021013407,0.0
13067030334,0.0
13067030335,0.0
13067030337,0.0
13051010102,0.0
13067030104,0.0
13143010100,0.0
13143010201,0.0
13161960101,0.0
13143010304,0.0
13161960102,0.0
13143010202,0.0
13161960201,0.0
13161960202,0.0
13143010402,0.0
13143010401,0.0
13143010303,0.0
13211010301,0.0
13211010302,0.0
13177020403,0.0
13067030405,0.0
13279970600,0.0
13253200200,0.0
13253200100,0.0
13253200300,0.0
13279970400,0.0
13279970500,0.0
13067030505,0.0
13067030700,0.0
13051010200,0.0
13067030324,0.0
13067030800,0.0
13009970302,0.0
13009970801,0.0
13009970502,0.0
13009970301,0.0
13129970301,0.0
13129970302,0.0
13129970902,0.0
13129970101,0.0
13129970802,0.0
13129970901,0.0
13067030326,0.0
13289060102,0.0
13009970102,0.0
13009970501,0.0
13009970201,0.0
13009970802,0.0
13009970101,0.0
13009970202,0.0
13317010102,0.0
13067031004,0.0
13067031005,0.0
13089021912,0.0
13171970201,0.0
13171970202,0.0
13183970101,0.0
13183970202,0.0
13183970102,0.0
13183970201,0.0
13067030327,0.0
13051980000,0.0
13051004300,0.0
13067031111,0.0
13067031112,0.0
13067030329,0.0
13051000601,0.0
13067031306,0.0
13067031308,0.0
13171970300,0.0
13171970100,0.0
13213010500,0.0
13213010700,0.0
13213010600,0.0
13213010100,0.0
13213010300,0.0
13051003000,0.0
13051003502,0.0
13051002300,0.0
13051003301,0.0
13051002700,0.0
13091960301,0.0
13069010702,0.0
13069010301,0.0
13069010401,0.0
13069010402,0.0
13069010701,0.0
13069010302,0.0
13089021405,0.0
13089022001,0.0
13051001100,0.0
13051001200,0.0
13089022005,0.0
13089023507,0.0
13089023602,0.0
13089023603,0.0
13051002000,0.0
13051002200,0.0
13051002600,0.0
13051002800,0.0
13051002900,0.0
13051003302,0.0
13157010601,0.0
13157010602,0.0
13157010706,0.0
13157010105,0.0
13157010107,0.0
13157010106,0.0
13157010104,0.0
13157010108,0.0
13157010109,0.0
13157010704,0.0
13157010705,0.0
13133950100,0.0
13133950200,0.0
13133950400,0.0
13133950500,0.0
13211010100,0.0
13211010200,0.0
13211010500,0.0
13211010400,0.0
13219030401,0.0
13089021502,0.0
13089021602,0.0
13135050466,0.0
13135050465,0.0
13185010204,0.0
13185011404,0.0
13185011405,0.0
13185010801,0.0
13185010203,0.0
13185010403,0.0
13185010404,0.0
13185010802,0.0
13135050463,0.0
13135050622,0.0
13135050582,0.0
13135050619,0.0
13135050243,0.0
13135050758,0.0
13135050756,0.0
13051003400,0.0
13051003501,0.0
13051003601,0.0
13321950202,0.0
13321950201,0.0
13089021703,0.0
13089022401,0.0
13089022403,0.0
13051003602,0.0
13051003800,0.0
13051003900,0.0
13051004001,0.0
13051004002,0.0
13051010502,0.0
13051010603,0.0
13135050762,0.0
13135050759,0.0
13135050746,0.0
13135050747,0.0
13135050742,0.0
13135050744,0.0
13135050451,0.0
13135050455,0.0
13135050445,0.0
13135050461,0.0
13135050550,0.0
13135050739,0.0
13135050737,0.0
13135050736,0.0
13135050751,0.0
13135050764,0.0
13135050752,0.0
13135050748,0.0
13135050446,0.0
13135050755,0.0
13135050589,0.0
13135050741,0.0
13135050743,0.0
13135050453,0.0
13135050440,0.0
13135050554,0.0
13135050555,0.0
13135050567,0.0
13135050591,0.0
13137000502,0.0
13137000603,0.0
13137000501,0.0
13137000604,0.0
13137000203,0.0
13137000204,0.0
13135050242,0.0
13135050634,0.0
13135050234,0.0
13135050617,0.0
13135050119,0.0
13135050114,0.0
13135050115,0.0
13135050631,0.0
13135050615,0.0
13135050116,0.0
13135050120,0.0
13135050738,0.0
13135050733,0.0
13135050335,0.0
13135050734,0.0
13135050566,0.0
13135050572,0.0
13135050735,0.0
13135050587,0.0
13135050635,0.0
13135050448,0.0
13135050235,0.0
13135050121,0.0
13135050223,0.0
13135050244,0.0
13135050241,0.0
13135050240,0.0
13135050226,0.0
13135050225,0.0
13135050612,0.0
13135050620,0.0
13135050750,0.0
13135050732,0.0
13135050588,0.0
13135050581,0.0
13135050580,0.0
13135050625,0.0
13135050332,0.0
13135050327,0.0
13135050326,0.0
13135050562,0.0
13135050574,0.0
13135050564,0.0
13135050569,0.0
13135050585,0.0
13135050571,0.0
13135050623,0.0
13135050229,0.0
13135050576,0.0
13135050556,0.0
13135050626,0.0
13135050324,0.0
13135050230,0.0
13135050323,0.0
13135050238,0.0
13135050228,0.0
13135050221,0.0
13135050222,0.0
13135050237,0.0
13135050236,0.0
13135050231,0.0
13135050561,0.0
13135050560,0.0
13135050624,0.0
13135050553,0.0
13135050563,0.0
13135050583,0.0
13135050627,0.0
13135050578,0.0
13135050552,0.0
13135050575,0.0
13135050573,0.0
13135050628,0.0
13135050233,0.0
13135050224,0.0
13135050565,0.0
13135050579,0.0
13135050584,0.0
13135050611,0.0
13135050614,0.0
13135050239,0.0
13135050113,0.0
13135050621,0.0
13051004100,0.0
13021013413,0.0
13021013505,0.0
13021011002,0.0
13021013608,0.0
13021013506,0.0
13021013701,0.0
13021013702,0.0
13021014000,0.0
13285960101,0.0
13285960402,0.0
13285960401,0.0
13285960904,0.0
13285960903,0.0
13285960504,0.0
13285960503,0.0
13285960102,0.0
13267950402,0.0
13267950401,0.0
13267950204,0.0
13267950203,0.0
13225040400,0.0
13051010901,0.0
13177020102,0.0
13177020101,0.0
13177020301,0.0
13177020302,0.0
13177020404,0.0
13177020405,0.0
13051003700,0.0
13153020302,0.0
13153021401,0.0
13153021206,0.0
13153021120,0.0
13153021002,0.0
13089022700,0.0
13129970400,0.0
13129970700,0.0
13129970500,0.0
13135050749,0.0
13135050765,0.0
13135050458,0.0
13135050457,0.0
13135050753,0.0
13135050464,0.0
13135050763,0.0
13135050760,0.0
13135050449,0.0
13049010101,0.0
13049010102,0.0
13135050568,0.0
13135050450,0.0
13135050460,0.0
13135050441,0.0
13135050761,0.0
13135050329,0.0
13135050438,0.0
13135050333,0.0
13135050633,0.0
13135050636,0.0
13135050118,0.0
13135050111,0.0
13135050557,0.0
13135050336,0.0
13135050632,0.0
13135050331,0.0
13135050112,0.0
13135050110,0.0
13135050618,0.0
13135050754,0.0
13135050447,0.0
13135050454,0.0
13135050462,0.0
13135050442,0.0
13135050334,0.0
13135050444,0.0
13135050330,0.0
13135050551,0.0
13135050590,0.0
13135050437,0.0
13135050757,0.0
13135050577,0.0
13135050586,0.0
13135050443,0.0
13135050456,0.0
13135050452,0.0
13135050559,0.0
13135050328,0.0
13135050325,0.0
13135050629,0.0
13135050613,0.0
13135050745,0.0
13135050740,0.0
13135050570,0.0
13135050558,0.0
13135050227,0.0
13135050232,0.0
13135050616,0.0
13135050117,0.0
13135050630,0.0
13135050459,0.0
13135050439,0.0
13271950103,0.0
13271950102,0.0
13271950101,0.0
13107970101,0.0
13107970401,0.0
13107970102,0.0
13107970602,0.0
13107970402,0.0
13107970601,0.0
13063040623,0.0
13063040627,0.0
13063040529,0.0
13063040527,0.0
13063040534,0.0
13063040630,0.0
13063040421,0.0
13063040423,0.0
13063040632,0.0
13063040422,0.0
13063040532,0.0
13063040626,0.0
13063040531,0.0
13063040426,0.0
13063040624,0.0
13247060104,0.0
13247060410,0.0
13247060316,0.0
13247060315,0.0
13247060203,0.0
13247060103,0.0
13247060313,0.0
13247060317,0.0
13247060314,0.0
13051011004,0.0
13051011104,0.0
13051010601,0.0
13109970200,0.0
13109970100,0.0
13109970300,0.0
13301970400,0.0
13115000500,0.0
13115000900,0.0
13257970402,0.0
13257970201,0.0
13257970101,0.0
13257970202,0.0
13257970401,0.0
13257970102,0.0
13089023501,0.0
13121001400,0.0
13121001600,0.0
13001950201,0.0
13001950202,0.0
13001950302,0.0
13001950301,0.0
13289060101,0.0
13013180108,0.0
13013180107,0.0
13013180105,0.0
13013180301,0.0
13013180204,0.0
13013180503,0.0
13013180401,0.0
13013180106,0.0
13217100507,0.0
13217100802,0.0
13217100904,0.0
13217100203,0.0
13217100102,0.0
13217100505,0.0
13217100301,0.0
13217100702,0.0
13217100101,0.0
13217100701,0.0
13217100801,0.0
13217100204,0.0
13217100302,0.0
13217100905,0.0
13217100504,0.0
13179010204,0.0
13073030107,0.0
13073030310,0.0
13073030108,0.0
13073030311,0.0
13073030313,0.0
13073030507,0.0
13073030312,0.0
13073030403,0.0
13073030508,0.0
13073030404,0.0
13087970301,0.0
13087970302,0.0
13167960202,0.0
13167960201,0.0
13217100506,0.0
13217100503,0.0
13129970102,0.0
13129970601,0.0
13129970602,0.0
13129970201,0.0
13129970202,0.0
13129970801,0.0
13153021121,0.0
13153021114,0.0
13153021124,0.0
13153021125,0.0
13153021204,0.0
13153021119,0.0
13153021123,0.0
13153021122,0.0
13153021117,0.0
13153020301,0.0
13153021502,0.0
13153021501,0.0
13153021402,0.0
13153021205,0.0
13153021203,0.0
13153021115,0.0
13153021118,0.0
13153021116,0.0
13153020112,0.0
13153021001,0.0
13153020113,0.0
13153020111,0.0
13153020110,0.0
13179010202,0.0
13031110701,0.0
13031110603,0.0
13031110702,0.0
13031110406,0.0
13031110407,0.0
13031110408,0.0
13031110405,0.0
13121003600,0.0
13031110604,0.0
13031110703,0.0
13031110301,0.0
13031110902,0.0
13031110202,0.0
13031110201,0.0
13031110901,0.0
13031110302,0.0
13189950100,0.0
13189950200,0.0
13189950500,0.0
13189950300,0.0
13031110100,0.0
13065970200,0.0
13065970100,0.0
13045910400,0.0
13045910800,0.0
13045910900,0.0
13133950305,0.0
13133950304,0.0
13001950100,0.0
13001950400,0.0
13001950500,0.0
13121009802,0.0
13121006801,0.0
13045910600,0.0
13045910502,0.0
13045910101,0.0
13121009700,0.0
13121010107,0.0
13121002500,0.0
13121007100,0.0
13121007200,0.0
13121006200,0.0
13121004200,0.0
13121003700,0.0
13121011423,0.0
13121010211,0.0
13121012000,0.0
13121007002,0.0
13121009900,0.0
13121011000,0.0
13121000100,0.0
13121000400,0.0
13059150701,0.0
13059150702,0.0
13059130602,0.0
13059130702,0.0
13059130601,0.0
13059130701,0.0
13059030102,0.0
13059030101,0.0
13051011800,0.0
13051010815,0.0
13051011110,0.0
13051010818,0.0
13051010812,0.0
13051010503,0.0
13051010504,0.0
13051011900,0.0
13051011113,0.0
13051011111,0.0
13051010813,0.0
13051010814,0.0
13051011112,0.0
13313000402,0.0
13313000401,0.0
13313000103,0.0
13313000104,0.0
13313001500,0.0
13313001200,0.0
13313000801,0.0
13313000802,0.0
13313000303,0.0
13313000304,0.0
13051010821,0.0
13051011115,0.0
13051010817,0.0
13009970702,0.0
13009970400,0.0
13009970701,0.0
13009970600,0.0
13173950100,0.0
13075960200,0.0
13075960400,0.0
13075960100,0.0
13029980000,0.0
13155950100,0.0
13313000502,0.0
13313000900,0.0
13313000200,0.0
13313001400,0.0
13313000501,0.0
13313001300,0.0
13313000101,0.0
13313000700,0.0
13313001100,0.0
13313000600,0.0
13313000301,0.0
13215001400,0.0
13051010819,0.0
13279970301,0.0
13279970302,0.0
13279970202,0.0
13279970201,0.0
13279970101,0.0
13279970102,0.0
13029920303,0.0
13293010401,0.0
13293010402,0.0
13135050537,0.0
13127000800,0.0
13127000501,0.0
13127000900,0.0
13051010701,0.0
13051010811,0.0
13051011700,0.0
13051010704,0.0
13051010705,0.0
13051010707,0.0
13051010702,0.0
13051011008,0.0
13051010820,0.0
13051011007,0.0
13051011114,0.0
13051010810,0.0
13051010706,0.0
13051010703,0.0
13051010816,0.0
13299950802,0.0
13299950801,0.0
13235950202,0.0
13235950201,0.0
13189950401,0.0
13189950402,0.0
13173950202,0.0
13173950201,0.0
13025960102,0.0
13025960202,0.0
13025960101,0.0
13025960201,0.0
13297110400,0.0
13297110200,0.0
13193000300,0.0
13193000100,0.0
13193000400,0.0
13193000200,0.0
13121000502,0.0
13121008905,0.0
13121000601,0.0
13121011802,0.0
13121009405,0.0
13121009203,0.0
13121000202,0.0
13121010522,0.0
13121008909,0.0
13121008701,0.0
13121009411,0.0
13121009409,0.0
13121010003,0.0
13121010222,0.0
13121010533,0.0
13121010006,0.0
13121009406,0.0
13121011512,0.0
13121010215,0.0
13121011657,0.0
13121011653,0.0
13121011629,0.0
13121010132,0.0
13121010216,0.0
13121010217,0.0
13121011649,0.0
13121010220,0.0
13121009301,0.0
13121009105,0.0
13121010315,0.0
13121009408,0.0
13121010539,0.0
13121000602,0.0
13121010525,0.0
13121010528,0.0
13121007809,0.0
13121008203,0.0
13121010527,0.0
13121007810,0.0
13121010540,0.0
13121010537,0.0
13121007710,0.0
13121011309,0.0
13121010521,0.0
13121010532,0.0
13121009604,0.0
13121005504,0.0
13121011310,0.0
13121010307,0.0
13121010517,0.0
13121010520,0.0
13121010306,0.0
13121010124,0.0
13121010134,0.0
13121001101,0.0
13237960302,0.0
13237960301,0.0
13237960204,0.0
13237960203,0.0
13237960104,0.0
13237960103,0.0
13255160300,0.0
13255161000,0.0
13255160600,0.0
13255160500,0.0
13075960302,0.0
13075960301,0.0
13123080403,0.0
13123080401,0.0
13123080302,0.0
13123080301,0.0
13123080402,0.0
13121011659,0.0
13121007709,0.0
13121009410,0.0
13121010131,0.0
13121001102,0.0
13121001204,0.0
13121001205,0.0
13121001203,0.0
13121010526,0.0
13121001902,0.0
13121001301,0.0
13121010529,0.0
13121011901,0.0
13121008906,0.0
13121008907,0.0
13121009504,0.0
13121009804,0.0
13121010530,0.0
13121009104,0.0
13155950201,0.0
13155950202,0.0
13063040634,0.0
13063040637,0.0
13063040625,0.0
13063040425,0.0
13063040419,0.0
13063040536,0.0
13063040535,0.0
13063040530,0.0
13063040631,0.0
13063040533,0.0
13063040528,0.0
13063040636,0.0
13063040638,0.0
13247060408,0.0
13247060318,0.0
13247060310,0.0
13247060311,0.0
13247060409,0.0
13247060312,0.0
13247060204,0.0
13247060411,0.0
13055010401,0.0
13055010502,0.0
13055010201,0.0
13195020501,0.0
13055010402,0.0
13055010501,0.0
13113140210,0.0
13113140308,0.0
13113140209,0.0
13113140409,0.0
13113140309,0.0
13113140104,0.0
13177020200,0.0
13321950500,0.0
13321950400,0.0
13153020200,0.0
13153020600,0.0
13153020700,0.0
13153020800,0.0
13275960701,0.0
13275960501,0.0
13275960502,0.0
13275960702,0.0
13275960601,0.0
13275960602,0.0
13121011431,0.0
13121011430,0.0
13121011438,0.0
13121011435,0.0
13121011436,0.0
13121011507,0.0
13121011511,0.0
13121011655,0.0
13221960204,0.0
13221960206,0.0
13221960205,0.0
13221960203,0.0
13153020900,0.0
13295020602,0.0
13295020902,0.0
13295020301,0.0
13295020800,0.0
13295020601,0.0
13295020302,0.0
13295020400,0.0
13295020200,0.0
13251970200,0.0
13251970500,0.0
13251970600,0.0
13251970300,0.0
13055010202,0.0
13195020502,0.0
13121011641,0.0
13121011654,0.0
13121011647,0.0
13121011643,0.0
13121011640,0.0
13121011434,0.0
13121011636,0.0
13121011646,0.0
13121001206,0.0
13015960902,0.0
13015960802,0.0
13015960801,0.0
13097080602,0.0
13289060200,0.0
13111050400,0.0
13111050100,0.0
13111050500,0.0
13111050200,0.0
13111050300,0.0
13121009103,0.0
13121000501,0.0
13121011428,0.0
13121011432,0.0
13121011639,0.0
13121011637,0.0
13121011638,0.0
13121011650,0.0
13255160201,0.0
13255160102,0.0
13255160402,0.0
13255160401,0.0
13255160701,0.0
13255161202,0.0
13255160101,0.0
13255161201,0.0
13255160702,0.0
13255160202,0.0
13013180206,0.0
13175951001,0.0
13175951002,0.0
13113140410,0.0
13151070405,0.0
13113140103,0.0
13151070406,0.0
13089023433,0.0
13089023434,0.0
13089021821,0.0
13089023445,0.0
13089021224,0.0
13089023448,0.0
13089021230,0.0
13089021916,0.0
13089023215,0.0
13089021608,0.0
13089021710,0.0
13089021820,0.0
13089021915,0.0
13089021824,0.0
13089021220,0.0
13089021225,0.0
13089021815,0.0
13089022013,0.0
13089021227,0.0
13089022405,0.0
13089021506,0.0
13089021309,0.0
13089021822,0.0
13089021917,0.0
13089023324,0.0
13089023332,0.0
13089022011,0.0
13089022012,0.0
13089021104,0.0
13089021228,0.0
13089021310,0.0
13089021606,0.0
13089021223,0.0
13089023321,0.0
13089021226,0.0
13089021221,0.0
13089021712,0.0
13089021418,0.0
13089021421,0.0
13089021419,0.0
13089022015,0.0
13089021229,0.0
13089022205,0.0
13089022206,0.0
13089023444,0.0
13089021708,0.0
13089023442,0.0
13089021505,0.0
13089023701,0.0
13089020901,0.0
13089023437,0.0
13089021609,0.0
13089021709,0.0
13089021222,0.0
13089023441,0.0
13089021711,0.0
13089023216,0.0
13089023318,0.0
13089023218,0.0
13089023430,0.0
13089022501,0.0
13089022014,0.0
13089023319,0.0
13089020902,0.0
13089023702,0.0
13089022601,0.0
13089023429,0.0
13089023446,0.0
13089023443,0.0
13089021420,0.0
13089021707,0.0
13089022304,0.0
13089022303,0.0
13089023439,0.0
13089021818,0.0
13089023220,0.0
13089023431,0.0
13089023222,0.0
13089022404,0.0
13089021817,0.0
13089022502,0.0
13089022602,0.0
13131950600,0.0
13131950300,0.0
13131950200,0.0
13131950100,0.0
13017960300,0.0
13297110602,0.0
13297110505,0.0
13297110508,0.0
13297110603,0.0
13297110506,0.0
13297110601,0.0
13143010301,0.0
13031110602,0.0
13095010401,0.0
13199970501,0.0
13199970502,0.0
13199970802,0.0
13199970702,0.0
13199970801,0.0
13199970701,0.0
13185011000,0.0
13161960300,0.0
13205090401,0.0
13205090402,0.0
13205090502,0.0
13205090501,0.0
13095000200,0.0
13213010401,0.0
13213010402,0.0
13087970100,0.0
13087970200,0.0
13087970700,0.0
13087970800,0.0
13087970600,0.0
13087970400,0.0
13221960100,0.0
13095000400,0.0
13095000600,0.0
13095000700,0.0
13071970500,0.0
13071970200,0.0
13089021819,0.0
13089023325,0.0
13089021816,0.0
13089023328,0.0
13089021103,0.0
13089023432,0.0
13089023436,0.0
13089023219,0.0
13089023447,0.0
13089023435,0.0
13089023221,0.0
13089021607,0.0
13089023217,0.0
13089021823,0.0
13089023331,0.0
13089022016,0.0
13089021914,0.0
13089023320,0.0
13089023317,0.0
13089021219,0.0
13089023440,0.0
13089023326,0.0
13089023329,0.0
13089023323,0.0
13089023322,0.0
13089023330,0.0
13089023438,0.0
13089023327,0.0
13095000800,0.0
13095000900,0.0
13095001100,0.0
13103030301,0.0
13103030100,0.0
13033950900,0.0
13107970300,0.0
13107970200,0.0
13107970500,0.0
13057091006,0.0
13057091101,0.0
13147960300,0.0
13147960200,0.0
13149970100,0.0
13149970200,0.0
13149970300,0.0
13017960200,0.0
13017960100,0.0
13017960400,0.0
13277960900,0.0
13277960700,0.0
13277960800,0.0
13277960500,0.0
13277960100,0.0
13277960200,0.0
13235950300,0.0
13235950100,0.0
13113140304,0.0
13113140307,0.0
13113140404,0.0
13113140405,0.0
13113140403,0.0
13113140502,0.0
13113140501,0.0
13113140408,0.0
13113140102,0.0
13113140406,0.0
13113140303,0.0
13113140203,0.0
13113140204,0.0
